Sex,Job,Housing,Saving accounts,Credit amount,Duration,Age Bucket,Risk
0,2,0,1,7.005789019,12,1,0
1,0,0,1,6.830874235,12,2,0
0,2,0,1,7.495541944,18,0,0
0,3,2,1,7.552237288,15,2,0
1,1,2,3,7.023758955,12,1,1
0,2,1,1,8.753213481,48,2,1
1,2,1,2,7.227662499,24,2,0
0,2,0,2,7.825245291,30,2,0
1,2,0,1,7.835183755,27,1,0
1,2,1,3,8.57998018,15,1,0
0,2,0,2,8.788745882,48,0,1
1,2,2,1,7.995980475,12,0,1
1,2,0,1,7.095064377,9,0,0
0,1,0,1,7.658227526,9,2,0
0,3,0,3,6.444131257,18,1,0
1,2,1,1,7.088408779,6,1,1
0,3,0,0,7.814399634,21,2,0
0,1,0,1,7.037027615,9,0,0
0,3,0,1,9.548739323,60,1,1
0,2,0,0,8.935377072,30,3,0
0,2,0,0,8.031710375,30,2,0
0,3,1,1,7.316548177,18,1,0
0,2,0,0,8.05452261,24,1,0
0,2,0,2,8.723882105,20,1,0
0,3,0,1,7.198183577,9,1,1
1,2,2,4,6.070737728,6,0,1
1,1,0,1,7.113142109,12,0,1
1,1,0,3,6.672032945,9,3,0
1,2,2,1,7.851661178,27,0,1
1,1,0,4,5.521460918,6,2,0
0,1,0,3,7.182352112,15,2,0
1,2,2,1,7.54009032,18,0,1
1,2,2,1,8.76655015,48,2,1
0,2,0,4,7.150701458,24,2,0
0,2,0,1,8.76452191,24,1,0
0,1,2,1,7.594381243,24,0,1
1,1,0,1,6.633318433,8,2,0
1,2,2,4,7.864419905,24,1,0
1,2,0,1,8.125630988,4,2,0
1,0,0,0,8.29154651,36,1,0
1,3,2,1,9.355306142,24,0,1
0,1,0,2,8.384804003,18,1,0
0,3,0,1,8.818926087,6,2,0
1,1,2,2,8.361708289,30,1,1
0,2,0,2,7.751475318,24,1,0
0,1,0,1,6.954638865,10,0,0
0,2,0,0,8.058327307,21,2,0
0,2,0,3,7.817222786,24,0,0
0,3,0,0,9.559517276,39,1,0
0,1,0,1,7.493873887,13,1,0
1,2,2,1,7.828436359,15,0,0
1,1,0,1,7.149916836,12,2,1
0,2,0,0,8.565602331,21,1,0
0,2,0,1,8.015987811,15,1,0
1,2,0,1,6.059123196,6,2,0
1,1,0,1,6.883462586,18,0,1
1,1,2,2,6.73459166,12,0,0
1,2,0,1,8.660600655,30,0,0
0,2,1,4,7.349230825,12,2,1
1,2,2,0,7.158513997,24,1,1
0,0,0,1,7.169350017,6,3,0
0,2,1,0,7.147559271,15,2,1
0,2,0,1,7.239214974,24,1,0
0,2,0,1,6.538139824,12,1,1
1,2,0,0,8.526152933,15,2,0
1,2,2,1,7.661056382,18,0,1
0,1,0,1,7.702556113,12,0,0
0,3,1,0,9.447781228,21,1,1
0,2,0,2,7.809135398,24,1,0
0,1,0,1,7.051855623,12,2,0
0,1,0,1,8.041734711,30,1,1
1,2,2,0,7.972810784,10,1,0
0,2,2,1,8.193400232,12,1,0
0,1,0,1,7.411556288,12,3,0
1,2,2,0,7.941651253,24,1,0
1,3,0,1,8.995288991,36,0,1
0,3,0,1,8.094073148,21,2,0
0,2,0,2,7.706612914,24,2,0
0,0,1,3,7.299797367,12,3,0
1,2,2,0,7.22329568,24,0,1
0,2,0,1,8.170468578,36,2,0
1,2,0,1,8.163086376,18,0,0
0,3,0,4,8.650149419,36,2,0
1,2,0,1,8.261526448,18,3,0
0,2,0,1,8.503702601,39,0,1
0,2,0,4,7.570443252,24,2,0
0,1,0,1,7.251344983,12,1,0
1,1,0,2,6.728628613,12,0,1
0,3,0,0,8.774622221,20,2,0
0,1,0,4,7.570958583,18,1,0
0,2,0,3,7.891704659,22,2,0
0,2,0,0,7.919719761,48,2,0
0,2,1,1,8.736168066,48,2,1
0,2,0,1,8.699181359,40,1,1
1,2,0,1,7.0800265,21,2,1
0,3,0,0,8.750366278,24,2,0
0,2,0,0,7.107425474,6,1,0
0,2,1,1,7.969703583,24,2,0
0,2,2,3,8.026823576,24,1,0
1,2,2,2,7.74109909,9,0,0
0,2,1,0,8.924123892,18,2,1
1,1,2,1,7.137278437,12,0,0
0,2,0,0,6.575075841,24,2,0
0,0,0,0,7.34536484,9,1,0
0,2,1,1,7.375882148,24,2,0
1,1,2,1,7.492760301,18,2,0
1,2,0,1,8.359837381,20,0,0
0,2,0,0,6.883462586,12,1,0
1,0,2,0,8.91891798,12,0,0
0,2,0,1,9.134646528,36,0,1
0,1,0,1,6.380122537,6,1,0
0,2,0,0,6.835184586,12,3,0
0,3,1,1,9.135940049,42,2,0
1,0,2,1,7.483244416,15,1,1
0,2,0,1,6.81014245,8,1,0
0,1,0,1,6.182084907,6,1,0
0,2,0,1,9.172534657,36,0,1
0,2,0,1,8.023224685,48,2,1
0,2,1,1,8.276649125,48,2,1
1,2,2,1,8.91355028,36,2,0
0,2,0,3,7.198931241,6,3,0
1,2,2,1,7.348587531,6,0,0
0,3,0,1,9.671366322,36,2,0
0,2,0,1,7.204149292,18,1,1
0,2,0,1,7.003974137,12,1,0
0,2,0,1,8.011686729,12,0,0
0,2,0,1,7.905441649,36,2,1
0,1,0,1,6.59441346,8,2,0
0,3,0,1,8.237479289,18,1,0
0,2,0,1,7.379008128,21,1,0
1,2,2,1,8.285513309,18,1,1
0,2,0,1,8.334471555,18,2,1
0,2,1,0,9.028218795,36,2,1
0,2,1,0,8.807022956,48,2,0
0,2,0,3,7.772752716,24,2,0
1,2,2,1,7.103322063,18,0,1
0,2,2,1,9.377209824,45,1,1
1,2,0,0,8.533853632,24,2,0
1,1,0,1,7.752335163,15,0,1
0,2,0,1,6.986566459,12,2,1
1,2,0,0,6.786716951,12,0,0
1,1,2,1,6.398594935,4,0,0
0,2,0,1,7.99193052,24,3,0
0,2,0,1,7.867488569,24,2,0
0,2,0,1,8.552367266,36,1,1
0,1,0,1,8.004031508,21,1,0
1,2,0,1,7.571988449,18,0,1
0,2,0,1,7.351799869,24,2,0
0,2,0,1,8.137980454,18,2,0
0,2,0,0,8.288031568,21,1,0
0,2,2,0,8.818926087,18,3,1
0,2,0,1,7.13009851,24,1,0
0,2,0,1,7.218176838,9,2,0
0,1,0,1,6.563855527,12,2,1
0,2,2,1,7.711996507,20,1,1
0,2,0,0,8.304494898,24,2,0
0,2,1,1,7.293697721,15,1,0
0,1,1,1,7.273786318,18,1,1
0,2,0,1,9.294221856,36,2,0
0,2,0,2,7.295735073,24,1,0
1,2,0,0,6.795705775,10,2,0
0,2,1,1,8.114623886,15,1,0
1,2,0,1,8.283746747,15,1,1
0,2,2,2,8.182279739,9,1,0
0,2,0,4,8.666302614,24,1,0
0,2,0,1,7.682021511,18,1,1
1,2,0,1,7.799343398,24,1,1
0,1,0,4,8.417593826,27,1,0
0,1,2,1,7.700747795,10,0,1
1,2,2,3,7.705712824,15,0,0
1,2,0,1,7.778630147,18,1,0
0,2,0,1,8.111027838,12,2,0
0,2,0,0,8.910450756,36,2,0
1,2,2,1,6.480044562,12,0,0
1,2,0,3,8.946114376,36,2,0
0,2,0,1,7.202661197,6,2,0
0,2,0,2,7.231287004,24,1,0
1,2,0,0,6.773080376,15,0,0
0,1,0,1,8.185907481,12,1,0
1,2,0,4,7.18690102,11,2,0
0,3,1,1,7.570443252,18,2,0
0,2,0,1,8.18729927,36,1,0
0,3,1,1,7.25981961,9,1,1
0,2,0,0,8.816111896,30,2,0
0,3,0,1,8.963672276,24,2,0
0,2,1,0,9.135293498,24,2,0
0,2,0,0,7.687538766,30,2,0
1,0,0,1,7.001245622,18,3,0
0,2,0,1,8.308199063,24,2,1
1,2,0,1,6.678342115,12,2,1
0,2,0,0,7.946263644,24,1,0
0,2,0,1,9.65963096,48,0,1
0,3,0,1,8.796943894,36,1,0
0,2,2,0,8.964951212,28,2,0
0,3,0,1,7.800572655,27,2,0
0,2,0,1,7.511524648,15,2,0
0,1,0,1,7.68294317,12,2,0
0,2,0,1,8.665613197,36,1,0
0,2,0,0,7.063903961,18,1,0
0,3,0,0,9.09907356,36,1,0
1,3,2,1,7.865571758,21,1,0
1,2,0,4,7.372746366,12,1,0
1,1,2,0,7.689828669,15,1,0
0,2,0,1,8.331586244,18,2,1
0,2,2,1,7.872836175,16,2,1
0,2,0,0,8.156223323,20,2,0
0,2,1,0,9.256937657,36,2,0
0,2,2,0,7.23417718,15,2,0
0,3,0,1,7.153051635,24,2,0
0,3,2,1,7.009408933,12,0,0
0,1,0,0,8.232971791,21,0,0
0,2,0,0,8.219056661,36,1,0
1,1,0,1,8.187021067,15,2,0
1,1,0,0,8.069342367,9,1,0
1,2,0,1,8.401557848,36,1,0
1,1,0,1,8.462948177,24,0,1
1,2,0,0,8.003363059,30,0,0
0,2,0,4,7.669495251,11,1,0
0,2,2,1,8.058643712,24,1,1
1,3,0,1,9.821409442,48,1,1
0,2,0,2,7.954372273,10,1,0
0,3,0,1,9.608848,6,3,1
0,2,0,2,7.765993079,24,1,1
0,3,2,1,8.115221973,24,2,1
1,2,0,1,7.504942068,18,1,0
0,3,0,3,9.453208116,48,2,0
1,2,2,1,7.21964204,9,0,1
0,2,2,1,7.60190196,12,1,0
0,2,0,1,8.835210464,24,2,1
0,2,0,1,6.546785411,12,2,1
1,2,2,1,6.955592608,18,0,0
0,2,1,1,9.23960787,48,2,1
0,2,0,0,7.532088144,30,2,0
0,1,0,1,7.203405521,12,2,0
0,1,0,1,7.46565531,24,0,0
1,2,0,1,7.420578905,9,0,1
0,2,0,1,7.109879463,9,1,0
0,2,0,3,6.257667588,12,2,0
1,2,0,1,7.311886164,12,0,0
0,3,0,2,7.559559496,30,1,1
1,1,0,1,6.613384218,9,1,1
0,3,2,1,7.631916513,6,1,0
0,2,1,1,8.746398334,60,2,1
0,3,0,0,8.830835366,24,2,0
0,3,0,0,8.16820293,12,2,0
0,1,0,1,7.343426229,10,1,0
0,2,0,0,6.834108739,24,1,0
0,1,0,1,7.28276118,4,2,0
1,2,2,1,7.520234556,15,2,0
1,2,0,3,9.030974443,48,1,0
0,2,1,3,8.116417073,24,1,1
0,3,0,0,7.958227192,12,2,0
0,1,0,1,7.334981879,18,2,1
0,2,0,2,8.19450551,24,1,1
0,0,0,1,8.185907481,18,2,0
0,2,0,1,7.670894831,36,0,1
1,2,2,3,8.321907968,24,1,1
1,3,0,1,9.303284118,36,1,1
1,2,0,1,7.545918151,12,1,0
1,3,2,4,7.115582126,24,2,0
0,1,0,0,8.204124933,30,2,0
0,1,0,1,7.050989447,9,2,0
0,1,0,1,8.295548516,28,2,1
0,2,1,2,8.029107055,24,1,0
0,2,2,1,7.461640392,6,1,0
0,2,0,1,7.763446389,21,2,0
0,2,0,0,8.176391597,15,1,0
0,2,0,3,7.781973234,24,1,1
0,1,0,1,6.118097198,6,0,0
1,2,0,0,7.44716836,30,1,0
0,1,0,3,7.832014181,27,0,1
1,3,2,1,8.179760494,15,2,0
0,2,2,0,8.877102898,42,1,0
0,1,0,1,8.278682163,11,2,0
0,2,0,2,7.322510434,15,0,0
0,1,0,1,8.908288886,24,2,0
1,0,2,1,7.084226422,24,1,1
0,2,2,1,8.895218584,60,2,1
1,2,0,1,7.948385285,30,1,0
1,1,0,3,7.137278437,24,2,0
1,2,0,1,6.624065228,6,3,0
0,2,0,0,7.794411206,18,2,0
0,1,0,1,7.839131648,24,2,1
0,2,2,2,7.142036575,15,0,1
0,2,0,1,9.034318928,30,2,1
0,3,2,1,8.485496105,48,1,1
1,3,0,2,7.980365765,21,1,0
0,2,0,1,9.01541978,36,1,1
0,1,0,1,7.614805365,24,1,0
1,2,2,1,7.267525428,15,0,0
0,2,0,1,8.746557355,42,1,0
1,2,0,2,7.250635512,13,3,0
0,3,1,1,8.791638037,24,1,0
0,1,0,1,7.463363046,24,2,0
0,1,0,0,8.178919333,12,2,0
0,1,0,2,7.358193753,15,1,0
0,1,2,0,7.568379268,18,0,0
0,3,0,1,8.283746747,36,1,0
0,2,0,0,7.779048645,12,2,0
1,1,0,1,7.459338895,12,1,0
0,3,0,1,8.257644958,30,2,0
0,2,0,1,6.689599269,12,2,0
0,2,1,1,7.520234556,45,0,1
0,2,0,2,8.428580533,45,1,0
0,2,0,0,7.063903961,6,3,0
1,2,0,1,8.691314552,48,0,1
0,1,0,1,7.647786045,12,2,0
0,2,1,1,8.972336958,42,2,0
0,2,1,1,8.490849216,24,2,1
0,1,1,0,9.11107237,36,1,0
0,2,0,3,7.949797216,24,2,0
0,3,2,1,8.846209127,36,1,0
0,1,0,4,8.025843344,12,3,0
0,3,0,1,8.562931083,30,1,1
1,2,2,1,7.166265974,12,0,1
1,2,2,1,8.368229038,48,0,1
1,2,0,1,7.356918242,12,0,0
0,1,0,1,7.089243155,24,2,1
1,2,2,1,7.24636808,15,1,0
1,1,0,2,7.156176637,24,1,1
0,2,0,0,7.793174347,24,2,0
0,2,0,0,8.996156562,30,0,0
1,3,1,1,9.439784036,24,2,1
0,2,0,3,8.14031554,24,1,0
0,2,0,1,7.665753432,9,2,0
0,2,2,3,7.881182202,6,2,0
0,1,2,1,7.714677474,10,2,0
0,2,0,2,7.497761701,12,2,0
0,2,0,0,7.634820678,10,1,0
0,1,0,1,7.225481473,6,2,0
0,1,0,1,6.054439346,6,2,0
1,2,2,4,6.013715156,12,2,0
0,2,0,1,7.789454566,7,1,0
0,2,0,1,8.829958044,60,3,1
0,2,0,4,7.556427969,18,2,0
0,2,0,1,8.299037182,24,1,0
0,2,0,2,8.67692825,18,1,0
0,1,2,0,7.142036575,12,2,0
1,3,0,1,7.295735073,12,1,0
0,1,0,1,8.465057437,45,0,1
0,2,1,1,8.717682052,48,1,0
0,2,0,1,7.649692624,18,2,1
0,2,0,1,7.110696123,10,2,0
0,2,0,1,6.126869184,9,0,0
0,3,0,3,7.754910272,30,1,0
0,2,0,3,7.054449658,12,1,0
0,1,0,1,8.732949524,18,2,0
0,2,2,2,8.730205596,30,0,0
1,1,1,1,8.723068501,48,2,1
1,3,0,1,7.239214974,11,1,0
0,2,0,3,7.740229525,36,2,0
1,0,2,3,7.209340257,6,0,0
0,1,0,1,8.885717652,11,2,0
1,2,0,2,7.636752112,12,1,0
0,1,0,0,7.754910272,24,1,0
0,3,0,1,8.693664335,27,1,0
0,2,0,1,7.140453043,12,0,0
0,2,0,0,8.125039097,18,1,0
0,2,1,1,7.707512195,36,2,1
0,1,0,0,6.663132696,6,1,0
0,3,0,0,8.774622221,12,2,1
1,2,0,1,9.165970424,36,1,0
1,3,0,1,7.581209826,18,0,0
1,1,2,1,8.736971085,36,0,1
0,2,0,1,7.237778192,9,1,0
0,2,0,0,7.337587744,15,2,0
0,3,1,1,7.577121931,36,3,1
0,2,0,1,9.576440757,48,0,1
1,2,0,1,8.064950892,24,1,0
0,2,0,0,8.554488976,27,2,0
1,2,0,1,7.68294317,12,1,0
0,2,0,4,6.914730893,12,0,0
0,2,1,1,7.506042179,36,2,1
1,2,0,0,7.780720886,36,0,0
1,2,0,1,9.003685138,36,1,0
0,1,2,0,6.593044534,7,2,0
0,3,1,1,7.059617628,8,2,0
1,1,0,1,8.691818542,42,2,0
0,3,0,0,7.589335823,36,2,1
0,3,1,1,7.330405212,12,3,0
0,2,0,1,8.285261134,42,1,1
0,2,0,1,8.470311206,11,2,0
0,1,0,0,9.152287441,54,2,0
0,2,0,1,8.251142139,30,0,0
1,2,0,0,8.689969335,24,2,1
0,2,0,3,7.100851909,15,2,0
1,1,2,2,7.357556201,18,0,0
1,1,0,1,7.470224136,24,2,0
0,1,0,1,7.747164967,10,2,0
1,3,0,1,7.252762418,12,1,0
1,2,0,1,7.166265974,18,1,0
0,2,1,2,9.442404021,36,2,1
0,3,0,2,7.718240952,18,1,0
0,2,0,1,7.010311867,12,1,1
0,2,0,1,6.426488457,12,2,0
0,2,0,1,7.250635512,12,2,0
1,1,0,0,6.680854679,12,1,1
0,2,2,0,8.193400232,24,0,0
0,2,0,4,7.183870715,12,2,0
0,2,2,1,9.676900579,54,2,1
1,2,0,0,7.606884531,12,3,0
0,2,0,2,7.871692664,18,1,0
0,2,0,1,7.756623335,36,2,0
0,3,2,0,8.861775311,20,2,0
0,1,2,2,7.292337176,24,2,0
0,2,2,1,7.750614733,36,0,0
1,2,0,1,6.837332815,6,0,0
0,2,2,1,7.559559496,9,1,0
0,2,2,0,7.801800402,12,1,0
0,3,0,1,9.387481869,24,2,1
0,3,0,1,8.773074951,18,2,1
0,2,0,1,8.712430973,12,1,0
1,2,0,0,8.951699168,24,1,0
0,2,0,3,7.251344983,14,1,0
0,2,0,2,7.278628942,6,1,0
1,2,2,1,5.97126184,15,0,0
0,1,2,1,8.741935464,18,1,0
1,2,0,1,8.968905551,36,0,1
0,2,0,3,7.426549072,12,1,0
0,2,0,0,8.182559264,48,2,0
1,3,0,0,8.878218658,42,1,1
1,2,2,0,7.664815785,10,1,0
1,2,0,3,8.361941906,33,0,1
0,3,0,3,7.768956045,12,2,0
1,2,0,1,7.51479976,21,0,1
1,3,2,1,8.260492857,24,2,0
0,1,2,1,7.477604243,12,0,0
0,2,1,1,6.66057515,10,3,0
1,2,2,0,7.562161631,18,1,1
0,2,0,1,7.659642955,12,1,0
0,1,0,1,6.552507887,12,2,0
0,2,0,1,6.459904454,12,1,1
0,3,0,1,7.528331767,12,1,0
1,2,0,1,8.160232492,12,1,1
1,2,0,0,9.04629086,48,0,0
0,2,0,1,8.837390856,36,1,1
0,1,0,1,7.903965634,15,1,0
0,2,1,1,7.592870288,18,2,0
1,2,0,2,9.224637677,60,0,0
1,2,0,0,7.122866659,12,2,0
0,2,0,4,9.061027969,27,1,0
0,1,0,3,6.64118217,12,3,1
0,2,0,0,7.911324019,15,1,0
1,1,2,1,7.539558829,12,2,0
0,0,0,4,6.563855527,6,1,0
1,3,0,1,8.475328987,36,1,0
0,3,0,1,8.136225555,27,1,0
0,2,0,1,7.808729307,18,0,1
1,2,0,1,7.735433352,21,0,0
0,2,0,2,8.179199798,48,1,0
1,2,0,1,6.756932389,6,2,0
1,2,0,2,6.525029658,12,2,0
0,2,0,1,8.58876939,36,1,0
0,2,0,4,7.366445148,18,2,0
0,2,1,2,7.20489251,6,2,0
0,2,0,1,7.562161631,10,2,0
0,2,0,1,8.673855001,36,0,0
1,2,2,4,8.956479848,24,1,0
0,3,2,2,8.848939995,24,2,0
1,2,2,1,7.156176637,12,0,1
0,2,0,2,7.160845907,9,2,0
0,1,0,1,5.826000107,12,2,0
0,2,0,2,8.163940955,24,2,0
0,1,0,0,7.548555979,6,1,0
0,2,0,2,7.96276393,24,2,0
1,2,0,1,6.961296046,18,1,0
0,2,0,3,7.140453043,15,2,0
0,3,1,1,8.896724917,10,3,0
0,2,0,3,6.812345094,36,2,0
0,2,0,3,7.999007213,6,1,0
1,2,0,1,7.030857476,18,1,1
1,2,0,4,7.363279587,11,0,0
1,2,2,1,8.287025025,24,0,0
0,2,0,1,7.567862605,24,1,1
0,2,2,1,6.856461985,15,1,1
1,2,0,1,6.637258031,12,1,0
1,3,0,1,7.632401127,24,1,1
0,2,0,1,7.254177846,8,1,0
0,2,0,1,8.135639903,21,1,1
1,3,0,0,8.920656297,30,2,1
0,2,0,1,7.854381211,12,2,0
0,2,0,3,5.823045895,6,2,0
0,3,2,1,7.582229194,12,1,0
0,2,0,1,6.34738921,21,3,0
0,2,0,1,9.166597449,36,1,1
0,3,0,1,8.40178234,36,1,1
0,1,0,0,7.40671073,21,2,1
0,2,0,4,8.236685323,24,2,0
0,2,0,1,6.784457063,18,2,1
0,2,0,1,7.215239979,15,1,0
1,3,1,1,8.542665987,9,3,1
0,0,1,1,7.069023427,16,3,0
0,2,0,2,6.513230111,12,0,1
1,2,0,1,8.084562415,18,1,0
0,3,0,4,8.431853144,24,2,1
0,1,1,2,8.25426877,48,1,1
0,2,0,1,8.272570608,27,2,1
0,2,2,1,7.65349491,6,1,0
0,2,2,2,8.016647877,45,0,1
1,3,0,1,7.313886832,9,1,1
1,2,0,1,7.231287004,6,1,0
1,2,2,2,6.857514063,12,1,1
0,2,1,0,7.922985959,24,2,0
0,3,0,1,8.365672384,18,2,1
0,2,0,3,6.841615476,9,2,0
0,1,0,1,7.063048163,12,1,0
0,2,0,1,8.540323609,27,1,0
0,2,2,1,6.80461452,12,0,1
0,1,0,1,7.309881486,12,2,0
0,3,1,1,9.270776741,30,2,0
0,2,0,1,7.567862605,12,2,0
0,2,0,1,7.261225092,12,1,0
0,1,0,1,8.789964651,24,0,0
0,2,0,4,7.253470383,12,2,0
0,2,0,0,8.030734924,9,1,0
1,1,0,0,8.251924714,36,2,0
0,2,0,1,8.574140472,27,2,1
0,3,0,1,7.553810852,30,3,1
0,2,0,0,8.114324709,36,2,0
1,1,0,0,6.837332815,6,2,0
0,2,0,1,8.040446881,18,1,0
0,2,0,1,8.272059622,36,0,0
0,1,2,1,8.013343181,24,0,0
1,2,0,1,7.218176838,10,3,0
0,1,0,1,6.43775165,12,1,0
1,2,2,0,7.090076836,12,0,0
0,2,0,1,6.561030666,12,1,0
0,2,0,0,7.999007213,24,1,0
0,2,0,1,8.446126743,15,1,0
0,2,0,1,7.868254266,36,1,0
0,2,0,4,9.302098797,48,1,1
0,3,1,1,8.970177815,12,2,1
0,2,0,1,7.298445102,9,0,1
0,2,1,1,8.054840221,24,0,0
0,2,0,1,8.345217927,36,1,1
0,1,1,3,7.826842098,9,2,0
0,2,0,2,7.669028289,12,1,0
0,1,0,1,6.763884909,18,0,0
0,1,0,1,7.342131731,4,2,0
0,3,0,1,7.508238775,24,1,1
0,0,0,0,9.585689856,6,0,1
0,1,2,2,7.92551898,21,3,1
1,2,0,1,7.163172391,12,1,0
0,2,0,1,7.832807517,30,2,0
1,2,0,0,6.818924065,24,1,1
0,2,0,1,7.374629015,6,2,0
0,2,1,1,8.434897949,48,0,1
1,2,0,1,7.077498054,12,1,0
1,1,0,3,8.145259567,12,1,0
0,2,0,1,7.137278437,24,0,0
0,2,0,1,6.575075841,12,2,0
0,2,2,2,7.093404626,6,1,0
0,2,0,1,7.562681247,24,1,0
1,2,2,1,6.070737728,18,0,1
1,1,0,4,6.501289671,6,2,0
1,1,0,1,7.719129841,12,2,0
1,2,0,1,7.673223121,30,0,1
0,2,0,2,8.331104548,24,1,0
0,2,0,0,7.615791072,9,0,0
0,1,0,0,8.911664758,60,1,0
0,1,0,1,7.895063498,24,1,0
0,2,1,1,7.672757897,12,1,1
1,2,0,2,8.245909265,15,0,0
1,1,0,2,7.050989447,11,2,0
0,2,0,1,7.412764017,12,1,0
1,2,0,1,7.379632153,24,2,0
0,3,1,1,8.575839387,18,2,0
1,1,1,1,7.918628653,12,2,0
0,1,0,1,7.115582126,10,1,0
0,2,0,1,6.687108608,15,2,1
0,2,0,0,8.748939632,36,2,0
1,2,0,1,7.334981879,24,2,0
0,3,0,1,9.102532419,14,2,1
0,2,0,0,6.906754779,24,0,0
0,2,0,0,7.886832999,18,1,0
1,2,2,3,7.245655068,12,2,0
0,3,1,0,9.406647013,48,2,0
0,2,0,1,8.026170195,48,1,1
0,1,0,1,9.392495248,30,1,1
0,2,0,1,7.899895323,9,1,0
1,2,0,1,7.784889296,18,1,0
0,1,0,0,7.140453043,12,2,0
1,2,0,1,8.436200032,6,1,1
0,3,2,2,7.550135342,24,1,0
0,2,2,4,8.122074375,15,0,0
0,2,0,1,7.361375429,12,2,0
0,1,0,0,7.275864601,18,2,0
0,2,0,0,7.326465614,15,3,0
0,2,0,2,8.263074836,24,2,0
1,1,0,1,9.280052984,47,1,0
0,2,0,1,8.473868067,48,1,0
0,3,1,2,8.933532296,48,1,0
1,2,0,1,6.995766156,12,2,0
0,2,0,1,6.931471806,24,2,1
0,2,0,1,6.981005741,12,1,0
0,3,2,1,9.14825218,36,1,1
1,3,1,1,8.767017621,24,2,0
0,2,1,1,8.475537516,42,2,0
0,3,0,0,8.939712054,48,2,0
1,2,0,1,9.206332351,48,1,1
1,2,2,0,8.449984442,12,0,0
0,1,0,0,7.160069208,10,2,0
0,2,0,1,7.830028083,18,2,0
0,2,0,4,7.917536354,21,1,0
1,0,0,1,6.510258341,6,2,0
1,2,0,1,8.243808424,36,2,1
0,1,0,0,7.203405521,24,2,1
0,2,0,1,6.945051064,10,2,0
0,2,1,3,9.222960403,48,2,1
0,2,0,4,7.341483852,6,1,0
1,1,2,0,8.478660242,30,0,0
0,1,0,2,6.588926478,12,1,1
1,2,0,1,7.120444372,8,0,1
0,1,2,1,5.620400866,9,0,0
0,0,1,0,8.590629509,48,2,0
0,2,0,2,8.614501374,24,0,0
1,2,0,1,8.229244417,24,1,0
0,1,0,1,6.529418838,12,0,1
0,1,0,0,7.309212366,4,1,0
0,2,0,1,7.917900586,36,1,1
0,1,0,1,6.562444094,12,2,0
1,1,0,0,8.378160983,24,2,0
0,2,0,1,6.552507887,12,1,0
1,1,0,1,8.200562797,15,1,0
0,3,0,1,8.35443894,30,1,1
0,2,0,1,7.569411792,24,1,1
0,3,1,1,7.97590836,24,1,0
0,2,0,4,7.885705391,18,1,0
1,2,0,1,6.935370446,18,2,0
0,1,0,1,8.130942302,8,2,0
0,2,2,0,8.665785595,12,2,0
1,2,0,4,7.329749689,24,1,0
0,2,0,1,8.405814603,36,1,0
0,2,0,1,6.97354302,6,1,0
0,3,1,1,8.797095077,24,3,0
1,2,0,2,7.530479995,18,1,1
1,3,0,2,8.910315776,60,0,1
1,1,2,2,9.357897936,48,0,1
0,2,2,1,8.321178307,24,0,1
0,3,2,1,8.126813721,6,2,1
1,1,0,1,7.650168701,13,0,0
1,2,2,0,7.150701458,15,0,1
0,2,0,1,8.335431478,24,1,0
0,1,0,1,7.327123292,10,1,0
1,2,1,1,8.655737001,24,0,0
1,1,2,1,8.188411308,21,1,0
0,2,2,3,8.074960359,18,0,0
0,3,0,1,8.398184405,18,1,0
0,1,0,1,8.281217661,10,2,0
1,1,0,1,7.285506549,15,2,0
0,2,0,1,6.782192056,13,0,0
1,0,2,3,8.23164218,24,0,0
0,1,0,2,7.463363046,6,1,0
0,2,1,4,7.035268599,9,1,1
1,2,2,1,7.119635638,9,0,0
1,2,0,1,6.865891075,9,1,1
0,3,0,0,8.079927771,18,2,0
0,2,2,1,8.732143268,12,1,1
0,2,1,3,6.588926478,10,2,0
0,1,0,1,7.127693699,24,0,1
0,2,0,0,7.754052639,12,2,0
0,3,0,1,8.403576465,36,1,1
0,2,0,1,6.65415252,12,1,0
1,2,2,1,7.785720897,30,0,1
0,2,1,0,7.122059882,18,3,0
0,3,0,0,8.13123655,12,2,0
1,2,0,1,7.717351272,12,2,0
0,2,2,1,7.476472381,6,0,0
0,0,0,1,7.813187268,18,0,1
0,2,0,1,7.340835554,12,2,0
0,2,0,1,8.255828427,18,1,0
1,2,2,1,8.202482447,18,0,0
0,2,0,1,8.144969417,36,2,1
1,2,2,1,8.006700845,18,2,0
0,2,0,0,8.032360148,36,2,0
0,2,0,1,8.711113884,18,1,0
1,2,2,1,7.671360923,10,0,0
0,3,1,0,9.529230372,60,3,0
1,3,1,2,9.601165503,60,2,1
1,2,2,1,8.947025656,48,2,1
0,2,0,1,7.749322465,18,1,0
0,2,1,0,6.74051936,7,2,0
0,3,1,1,9.569272766,36,2,1
1,1,0,2,5.891644212,6,2,0
0,2,0,0,7.701652363,20,2,0
1,3,1,1,9.470856776,18,2,1
1,2,2,0,7.156956365,22,0,0
0,2,0,1,7.192934221,12,1,0
0,1,0,2,8.359837381,30,1,0
1,2,0,1,7.713337889,18,0,0
1,2,2,0,7.026426809,18,0,0
0,3,0,1,8.905715579,18,2,0
0,2,0,3,7.751905333,15,1,0
1,2,0,1,7.278628942,9,1,0
0,3,0,1,7.50659178,18,1,0
1,1,2,4,6.89060912,12,0,0
0,3,1,1,8.086102536,36,2,0
1,2,0,1,7.579167967,6,1,0
